,room0,room1,type0,type1,changed
5901,b,b,wall,door,False
5902,b,b,door,wall,False
5903,b,b,wall,wall,False
5904,b,b,wall,wall,False
5905,b,b,wall,table,False
5906,b,b,table,door,False
5907,b,b,door,wall,False
5908,b,b,wall,table,False
5909,b,b,table,wall,False
5910,b,b,wall,door,False
5911,b,b,door,wall,False
5912,b,b,wall,door,False
5913,b,b,door,door,False
5914,b,a,door,door,True
5915,a,a,door,wall,False
5916,a,a,wall,wall,False
5917,a,a,wall,wall,False
5918,a,a,wall,door,False
5919,a,a,door,door,False
5920,a,a,door,door,False
5921,a,a,door,door,False
5922,a,a,door,wall,False
5923,a,a,wall,wall,False
5924,a,a,wall,wall,False
5925,a,a,wall,wall,False
5926,a,a,wall,door,False
5927,a,b,door,door,True
5928,b,b,door,wall,False
5929,b,b,wall,door,False
5930,b,b,door,wall,False
5931,b,b,wall,wall,False
5932,b,b,wall,table,False
5933,b,b,table,wall,False
5934,b,b,wall,door,False
5935,b,b,door,wall,False
5936,b,b,wall,wall,False
5937,b,b,wall,wall,False
5938,b,b,wall,table,False
5939,b,b,table,door,False
5940,b,b,door,wall,False
5941,b,b,wall,wall,False
5942,b,b,wall,table,False
5943,b,b,table,wall,False
5944,b,b,wall,wall,False
5945,b,b,wall,door,False
5946,b,b,door,door,False
5947,b,a,door,door,True
5948,a,b,door,door,True
5949,b,a,door,door,True
5950,a,a,door,table,False
5951,a,a,table,wall,False
5952,a,a,wall,table,False
5953,a,a,table,wall,False
5954,a,a,wall,wall,False
5955,a,a,wall,door,False
5956,a,a,door,table,False
5957,a,a,table,wall,False
5958,a,a,wall,wall,False
5959,a,a,wall,door,False
5960,a,a,door,wall,False
5961,a,a,wall,wall,False
5962,a,a,wall,door,False
5963,a,a,door,wall,False
5964,a,a,wall,door,False
5965,a,a,door,wall,False
5966,a,a,wall,wall,False
5967,a,a,wall,table,False
5968,a,a,table,wall,False
5969,a,a,wall,wall,False
5970,a,a,wall,wall,False
5971,a,a,wall,wall,False
5972,a,a,wall,wall,False
5973,a,a,wall,wall,False
5974,a,a,wall,door,False
5975,a,b,door,door,True
5976,b,b,door,door,False
5977,b,b,door,wall,False
5978,b,b,wall,table,False
5979,b,b,table,wall,False
5980,b,b,wall,wall,False
5981,b,b,wall,table,False
5982,b,b,table,wall,False
5983,b,b,wall,wall,False
5984,b,b,wall,wall,False
5985,b,b,wall,wall,False
5986,b,b,wall,door,False
5987,b,b,door,door,False
5988,b,b,door,table,False
5989,b,b,table,wall,False
5990,b,b,wall,wall,False
5991,b,b,wall,wall,False
5992,b,b,wall,door,False
5993,b,d,door,door,True
5994,d,d,door,wall,False
5995,d,d,wall,wall,False
5996,d,d,wall,wall,False
5997,d,d,wall,wall,False
5998,d,d,wall,wall,False
5999,d,d,wall,wall,False
6000,d,d,wall,wall,False
6001,d,d,wall,door,False
6002,d,d,door,wall,False
6003,d,d,wall,wall,False
6004,d,d,wall,door,False
6005,d,d,door,wall,False
6006,d,d,wall,wall,False
6007,d,d,wall,door,False
6008,d,d,door,wall,False
6009,d,d,wall,wall,False
6010,d,d,wall,wall,False
6011,d,d,wall,table,False
6012,d,d,table,door,False
6013,d,d,door,door,False
6014,d,d,door,wall,False
6015,d,d,wall,door,False
6016,d,d,door,wall,False
6017,d,d,wall,wall,False
6018,d,d,wall,door,False
6019,d,d,door,door,False
6020,d,d,door,table,False
6021,d,d,table,wall,False
6022,d,d,wall,door,False
6023,d,d,door,table,False
6024,d,d,table,door,False
6025,d,d,door,wall,False
6026,d,d,wall,wall,False
6027,d,d,wall,table,False
6028,d,d,table,wall,False
6029,d,d,wall,wall,False
6030,d,d,wall,wall,False
6031,d,d,wall,wall,False
6032,d,d,wall,wall,False
6033,d,d,wall,wall,False
6034,d,d,wall,door,False
6035,d,d,door,wall,False
6036,d,d,wall,door,False
6037,d,d,door,wall,False
6038,d,d,wall,wall,False
6039,d,d,wall,wall,False
6040,d,d,wall,table,False
6041,d,d,table,wall,False
6042,d,d,wall,wall,False
6043,d,d,wall,wall,False
6044,d,d,wall,wall,False
6045,d,d,wall,wall,False
6046,d,d,wall,door,False
6047,d,d,door,wall,False
6048,d,d,wall,table,False
6049,d,d,table,door,False
6050,d,d,door,table,False
6051,d,d,table,door,False
6052,d,d,door,wall,False
6053,d,d,wall,wall,False
6054,d,d,wall,table,False
6055,d,d,table,wall,False
6056,d,d,wall,wall,False
6057,d,d,wall,wall,False
6058,d,d,wall,wall,False
6059,d,d,wall,wall,False
6060,d,d,wall,wall,False
6061,d,d,wall,wall,False
6062,d,d,wall,door,False
6063,d,d,door,wall,False
6064,d,d,wall,door,False
6065,d,d,door,wall,False
6066,d,d,wall,wall,False
6067,d,d,wall,door,False
6068,d,d,door,wall,False
6069,d,d,wall,wall,False
6070,d,d,wall,wall,False
6071,d,d,wall,door,False
6072,d,d,door,wall,False
6073,d,d,wall,wall,False
6074,d,d,wall,wall,False
6075,d,d,wall,door,False
6076,d,d,door,table,False
6077,d,d,table,wall,False
6078,d,d,wall,door,False
6079,d,d,door,wall,False
6080,d,d,wall,wall,False
6081,d,d,wall,wall,False
6082,d,d,wall,wall,False
6083,d,d,wall,table,False
6084,d,d,table,door,False
6085,d,d,door,wall,False
6086,d,d,wall,door,False
6087,d,d,door,table,False
6088,d,d,table,wall,False
6089,d,d,wall,wall,False
6090,d,d,wall,door,False
6091,d,b,door,door,True
6092,b,b,door,door,False
6093,b,b,door,wall,False
6094,b,b,wall,wall,False
6095,b,b,wall,door,False
6096,b,b,door,wall,False
6097,b,b,wall,wall,False
6098,b,b,wall,wall,False
6099,b,b,wall,wall,False
6100,b,b,wall,door,False
6101,b,b,door,door,False
6102,b,b,door,table,False
6103,b,b,table,door,False
6104,b,b,door,table,False
6105,b,b,table,wall,False
6106,b,b,wall,wall,False
6107,b,b,wall,wall,False
6108,b,b,wall,door,False
6109,b,b,door,wall,False
6110,b,b,wall,table,False
6111,b,b,table,door,False
6112,b,b,door,wall,False
6113,b,b,wall,wall,False
6114,b,b,wall,door,False
6115,b,b,door,wall,False
6116,b,b,wall,wall,False
6117,b,b,wall,wall,False
6118,b,b,wall,door,False
6119,b,b,door,table,False
6120,b,b,table,wall,False
6121,b,b,wall,table,False
6122,b,b,table,door,False
6123,b,b,door,door,False
6124,b,b,door,wall,False
6125,b,b,wall,wall,False
6126,b,b,wall,door,False
6127,b,d,door,door,True
6128,d,d,door,wall,False
6129,d,d,wall,wall,False
6130,d,d,wall,wall,False
6131,d,d,wall,wall,False
6132,d,d,wall,wall,False
6133,d,d,wall,wall,False
6134,d,d,wall,door,False
6135,d,d,door,wall,False
6136,d,d,wall,wall,False
6137,d,d,wall,table,False
6138,d,d,table,door,False
6139,d,d,door,wall,False
6140,d,d,wall,wall,False
6141,d,d,wall,door,False
6142,d,d,door,wall,False
6143,d,d,wall,wall,False
6144,d,d,wall,door,False
6145,d,d,door,wall,False
6146,d,d,wall,wall,False
6147,d,d,wall,door,False
6148,d,d,door,wall,False
6149,d,d,wall,table,False
6150,d,d,table,wall,False
6151,d,d,wall,wall,False
6152,d,d,wall,wall,False
6153,d,d,wall,wall,False
6154,d,d,wall,wall,False
6155,d,d,wall,wall,False
6156,d,d,wall,table,False
6157,d,d,table,wall,False
6158,d,d,wall,door,False
6159,d,d,door,wall,False
6160,d,d,wall,wall,False
6161,d,d,wall,wall,False
6162,d,d,wall,door,False
6163,d,d,door,wall,False
6164,d,d,wall,wall,False
6165,d,d,wall,wall,False
6166,d,d,wall,wall,False
6167,d,d,wall,wall,False
6168,d,d,wall,door,False
6169,d,d,door,wall,False
6170,d,d,wall,wall,False
6171,d,d,wall,wall,False
6172,d,d,wall,wall,False
6173,d,d,wall,wall,False
6174,d,d,wall,door,False
6175,d,b,door,door,True
6176,b,b,door,wall,False
6177,b,b,wall,wall,False
6178,b,b,wall,door,False
6179,b,b,door,door,False
6180,b,b,door,table,False
6181,b,b,table,wall,False
6182,b,b,wall,table,False
6183,b,b,table,wall,False
6184,b,b,wall,wall,False
6185,b,b,wall,wall,False
6186,b,b,wall,wall,False
6187,b,b,wall,wall,False
6188,b,b,wall,door,False
6189,b,b,door,wall,False
6190,b,b,wall,wall,False
6191,b,b,wall,wall,False
6192,b,b,wall,door,False
6193,b,b,door,wall,False
6194,b,b,wall,wall,False
6195,b,b,wall,door,False
6196,b,a,door,door,True
6197,a,a,door,wall,False
6198,a,a,wall,door,False
6199,a,a,door,wall,False
6200,a,a,wall,wall,False
6201,a,a,wall,table,False
6202,a,a,table,door,False
6203,a,a,door,wall,False
6204,a,a,wall,door,False
6205,a,a,door,wall,False
6206,a,a,wall,wall,False
6207,a,a,wall,wall,False
6208,a,a,wall,wall,False
6209,a,a,wall,wall,False
6210,a,a,wall,wall,False
6211,a,a,wall,wall,False
6212,a,a,wall,wall,False
6213,a,a,wall,wall,False
6214,a,a,wall,wall,False
6215,a,a,wall,wall,False
6216,a,a,wall,wall,False
6217,a,a,wall,door,False
6218,a,a,door,wall,False
6219,a,a,wall,door,False
6220,a,a,door,wall,False
6221,a,a,wall,door,False
6222,a,a,door,wall,False
6223,a,a,wall,wall,False
6224,a,a,wall,wall,False
6225,a,a,wall,wall,False
6226,a,a,wall,door,False
6227,a,c,door,door,True
6228,c,c,door,wall,False
6229,c,c,wall,wall,False
6230,c,c,wall,wall,False
6231,c,c,wall,wall,False
6232,c,c,wall,table,False
6233,c,c,table,wall,False
6234,c,c,wall,door,False
6235,c,c,door,wall,False
6236,c,c,wall,wall,False
6237,c,c,wall,wall,False
6238,c,c,wall,door,False
6239,c,c,door,table,False
6240,c,c,table,door,False
6241,c,a,door,door,True
6242,a,c,door,door,True
6243,c,c,door,wall,False
6244,c,c,wall,door,False
6245,c,c,door,table,False
6246,c,c,table,wall,False
6247,c,c,wall,wall,False
6248,c,c,wall,wall,False
6249,c,c,wall,wall,False
6250,c,c,wall,door,False
6251,c,c,door,wall,False
6252,c,c,wall,wall,False
6253,c,c,wall,wall,False
6254,c,c,wall,wall,False
6255,c,c,wall,wall,False
6256,c,c,wall,table,False
6257,c,c,table,wall,False
6258,c,c,wall,wall,False
6259,c,c,wall,wall,False
6260,c,c,wall,door,False
6261,c,c,door,wall,False
6262,c,c,wall,table,False
6263,c,c,table,door,False
6264,c,c,door,door,False
6265,c,a,door,door,True
6266,a,a,door,door,False
6267,a,a,door,wall,False
6268,a,a,wall,wall,False
6269,a,a,wall,wall,False
6270,a,a,wall,wall,False
6271,a,a,wall,door,False
6272,a,a,door,table,False
6273,a,a,table,wall,False
6274,a,a,wall,wall,False
6275,a,a,wall,wall,False
6276,a,a,wall,wall,False
6277,a,a,wall,wall,False
6278,a,a,wall,wall,False
6279,a,a,wall,wall,False
6280,a,a,wall,wall,False
6281,a,a,wall,wall,False
6282,a,a,wall,wall,False
6283,a,a,wall,wall,False
6284,a,a,wall,wall,False
6285,a,a,wall,door,False
6286,a,a,door,wall,False
6287,a,a,wall,wall,False
6288,a,a,wall,wall,False
6289,a,a,wall,wall,False
6290,a,a,wall,wall,False
6291,a,a,wall,door,False
6292,a,a,door,wall,False
6293,a,a,wall,wall,False
6294,a,a,wall,wall,False
6295,a,a,wall,table,False
6296,a,a,table,wall,False
6297,a,a,wall,wall,False
6298,a,a,wall,wall,False
6299,a,a,wall,table,False
6300,a,a,table,wall,False
6301,a,a,wall,wall,False
6302,a,a,wall,wall,False
6303,a,a,wall,door,False
6304,a,a,door,wall,False
6305,a,a,wall,table,False
6306,a,a,table,door,False
6307,a,a,door,table,False
6308,a,a,table,wall,False
6309,a,a,wall,wall,False
6310,a,a,wall,wall,False
6311,a,a,wall,wall,False
6312,a,a,wall,wall,False
6313,a,a,wall,door,False
6314,a,a,door,wall,False
6315,a,a,wall,wall,False
6316,a,a,wall,door,False
6317,a,a,door,wall,False
6318,a,a,wall,door,False
6319,a,a,door,wall,False
6320,a,a,wall,door,False
6321,a,a,door,wall,False
6322,a,a,wall,wall,False
6323,a,a,wall,wall,False
6324,a,a,wall,wall,False
6325,a,a,wall,door,False
6326,a,a,door,wall,False
6327,a,a,wall,door,False
6328,a,a,door,wall,False
6329,a,a,wall,door,False
6330,a,a,door,wall,False
6331,a,a,wall,wall,False
6332,a,a,wall,wall,False
6333,a,a,wall,wall,False
6334,a,a,wall,wall,False
6335,a,a,wall,door,False
6336,a,a,door,wall,False
6337,a,a,wall,wall,False
6338,a,a,wall,wall,False
6339,a,a,wall,door,False
6340,a,a,door,wall,False
6341,a,a,wall,table,False
6342,a,a,table,door,False
6343,a,a,door,wall,False
6344,a,a,wall,door,False
6345,a,a,door,table,False
6346,a,a,table,door,False
6347,a,a,door,wall,False
6348,a,a,wall,wall,False
6349,a,a,wall,wall,False
6350,a,a,wall,table,False
6351,a,a,table,wall,False
6352,a,a,wall,wall,False
6353,a,a,wall,wall,False
6354,a,a,wall,wall,False
6355,a,a,wall,door,False
6356,a,a,door,door,False
6357,a,a,door,wall,False
6358,a,a,wall,wall,False
6359,a,a,wall,wall,False
6360,a,a,wall,wall,False
6361,a,a,wall,wall,False
6362,a,a,wall,door,False
6363,a,a,door,wall,False
6364,a,a,wall,wall,False
6365,a,a,wall,wall,False
6366,a,a,wall,wall,False
6367,a,a,wall,wall,False
6368,a,a,wall,wall,False
6369,a,a,wall,door,False
6370,a,a,door,wall,False
6371,a,a,wall,wall,False
6372,a,a,wall,wall,False
6373,a,a,wall,wall,False
6374,a,a,wall,wall,False
6375,a,a,wall,wall,False
6376,a,a,wall,wall,False
6377,a,a,wall,door,False
6378,a,b,door,door,True
6379,b,b,door,door,False
6380,b,b,door,wall,False
6381,b,b,wall,door,False
6382,b,b,door,wall,False
6383,b,b,wall,door,False
6384,b,b,door,door,False
6385,b,a,door,door,True
6386,a,a,door,wall,False
6387,a,a,wall,door,False
6388,a,a,door,wall,False
6389,a,a,wall,wall,False
6390,a,a,wall,wall,False
6391,a,a,wall,wall,False
6392,a,a,wall,wall,False
6393,a,a,wall,wall,False
6394,a,a,wall,wall,False
6395,a,a,wall,wall,False
6396,a,a,wall,wall,False
6397,a,a,wall,wall,False
6398,a,a,wall,wall,False
6399,a,a,wall,wall,False
6400,a,a,wall,wall,False
6401,a,a,wall,wall,False
6402,a,a,wall,wall,False
6403,a,a,wall,wall,False
6404,a,a,wall,wall,False
6405,a,a,wall,wall,False
6406,a,a,wall,wall,False
6407,a,a,wall,wall,False
6408,a,a,wall,door,False
6409,a,c,door,door,True
6410,c,c,door,wall,False
6411,c,c,wall,wall,False
6412,c,c,wall,table,False
6413,c,c,table,wall,False
6414,c,c,wall,wall,False
6415,c,c,wall,wall,False
6416,c,c,wall,wall,False
6417,c,c,wall,wall,False
6418,c,c,wall,table,False
6419,c,c,table,wall,False
6420,c,c,wall,door,False
6421,c,c,door,wall,False
6422,c,c,wall,wall,False
6423,c,c,wall,door,False
6424,c,c,door,wall,False
6425,c,c,wall,wall,False
6426,c,c,wall,wall,False
6427,c,c,wall,wall,False
6428,c,c,wall,wall,False
6429,c,c,wall,wall,False
6430,c,c,wall,table,False
6431,c,c,table,wall,False
6432,c,c,wall,wall,False
6433,c,c,wall,wall,False
6434,c,c,wall,table,False
6435,c,c,table,door,False
6436,c,c,door,wall,False
6437,c,c,wall,wall,False
6438,c,c,wall,wall,False
6439,c,c,wall,wall,False
6440,c,c,wall,door,False
6441,c,c,door,wall,False
6442,c,c,wall,door,False
6443,c,c,door,wall,False
6444,c,c,wall,wall,False
6445,c,c,wall,table,False
6446,c,c,table,wall,False
6447,c,c,wall,door,False
6448,c,c,door,door,False
6449,c,c,door,wall,False
6450,c,c,wall,door,False
6451,c,c,door,wall,False
6452,c,c,wall,wall,False
6453,c,c,wall,table,False
6454,c,c,table,wall,False
6455,c,c,wall,table,False
6456,c,c,table,wall,False
6457,c,c,wall,wall,False
6458,c,c,wall,wall,False
6459,c,c,wall,wall,False
6460,c,c,wall,wall,False
6461,c,c,wall,wall,False
6462,c,c,wall,door,False
6463,c,c,door,door,False
6464,c,c,door,wall,False
6465,c,c,wall,wall,False
6466,c,c,wall,wall,False
6467,c,c,wall,wall,False
6468,c,c,wall,wall,False
6469,c,c,wall,wall,False
6470,c,c,wall,door,False
6471,c,c,door,wall,False
6472,c,c,wall,wall,False
6473,c,c,wall,door,False
6474,c,c,door,door,False
6475,c,c,door,wall,False
6476,c,c,wall,wall,False
6477,c,c,wall,door,False
6478,c,c,door,table,False
6479,c,c,table,wall,False
6480,c,c,wall,door,False
6481,c,c,door,wall,False
6482,c,c,wall,wall,False
6483,c,c,wall,wall,False
6484,c,c,wall,door,False
6485,c,c,door,wall,False
6486,c,c,wall,wall,False
6487,c,c,wall,wall,False
6488,c,c,wall,door,False
6489,c,c,door,door,False
6490,c,c,door,wall,False
6491,c,c,wall,door,False
6492,c,c,door,wall,False
6493,c,c,wall,wall,False
6494,c,c,wall,table,False
6495,c,c,table,wall,False
6496,c,c,wall,door,False
6497,c,c,door,wall,False
6498,c,c,wall,wall,False
6499,c,c,wall,wall,False
6500,c,c,wall,wall,False
6501,c,c,wall,wall,False
6502,c,c,wall,door,False
6503,c,c,door,wall,False
6504,c,c,wall,door,False
6505,c,c,door,wall,False
6506,c,c,wall,wall,False
6507,c,c,wall,wall,False
6508,c,c,wall,wall,False
6509,c,c,wall,wall,False
6510,c,c,wall,table,False
6511,c,c,table,wall,False
6512,c,c,wall,wall,False
6513,c,c,wall,wall,False
6514,c,c,wall,wall,False
6515,c,c,wall,wall,False
6516,c,c,wall,door,False
6517,c,d,door,door,True
6518,d,c,door,door,True
6519,c,d,door,door,True
6520,d,d,door,door,False
6521,d,d,door,wall,False
6522,d,d,wall,wall,False
6523,d,d,wall,wall,False
6524,d,d,wall,wall,False
6525,d,d,wall,wall,False
6526,d,d,wall,door,False
6527,d,d,door,wall,False
6528,d,d,wall,wall,False
6529,d,d,wall,wall,False
6530,d,d,wall,wall,False
6531,d,d,wall,wall,False
6532,d,d,wall,wall,False
6533,d,d,wall,wall,False
6534,d,d,wall,wall,False
6535,d,d,wall,wall,False
6536,d,d,wall,wall,False
6537,d,d,wall,door,False
6538,d,d,door,wall,False
6539,d,d,wall,wall,False
6540,d,d,wall,wall,False
6541,d,d,wall,wall,False
6542,d,d,wall,wall,False
6543,d,d,wall,wall,False
6544,d,d,wall,door,False
6545,d,d,door,wall,False
6546,d,d,wall,door,False
6547,d,d,door,wall,False
6548,d,d,wall,wall,False
6549,d,d,wall,wall,False
6550,d,d,wall,door,False
6551,d,d,door,table,False
6552,d,d,table,wall,False
6553,d,d,wall,wall,False
6554,d,d,wall,table,False
6555,d,d,table,wall,False
6556,d,d,wall,wall,False
6557,d,d,wall,door,False
6558,d,d,door,wall,False
6559,d,d,wall,door,False
6560,d,d,door,wall,False
6561,d,d,wall,door,False
6562,d,d,door,wall,False
6563,d,d,wall,door,False
6564,d,d,door,wall,False
6565,d,d,wall,wall,False
6566,d,d,wall,table,False
6567,d,d,table,wall,False
6568,d,d,wall,door,False
6569,d,d,door,table,False
6570,d,d,table,wall,False
6571,d,d,wall,door,False
6572,d,d,door,wall,False
6573,d,d,wall,table,False
6574,d,d,table,door,False
6575,d,d,door,table,False
6576,d,d,table,wall,False
6577,d,d,wall,door,False
6578,d,d,door,wall,False
6579,d,d,wall,wall,False
6580,d,d,wall,wall,False
6581,d,d,wall,wall,False
6582,d,d,wall,wall,False
6583,d,d,wall,wall,False
6584,d,d,wall,door,False
6585,d,d,door,wall,False
6586,d,d,wall,door,False
6587,d,c,door,door,True
6588,c,c,door,wall,False
6589,c,c,wall,wall,False
6590,c,c,wall,wall,False
6591,c,c,wall,wall,False
6592,c,c,wall,wall,False
6593,c,c,wall,table,False
6594,c,c,table,door,False
6595,c,c,door,wall,False
6596,c,c,wall,door,False
6597,c,c,door,wall,False
6598,c,c,wall,table,False
6599,c,c,table,door,False
6600,c,c,door,table,False
6601,c,c,table,wall,False
6602,c,c,wall,table,False
6603,c,c,table,door,False
6604,c,c,door,wall,False
6605,c,c,wall,door,False
6606,c,c,door,wall,False
6607,c,c,wall,wall,False
6608,c,c,wall,table,False
6609,c,c,table,wall,False
6610,c,c,wall,wall,False
6611,c,c,wall,table,False
6612,c,c,table,wall,False
6613,c,c,wall,wall,False
6614,c,c,wall,table,False
6615,c,c,table,door,False
6616,c,c,door,wall,False
6617,c,c,wall,wall,False
6618,c,c,wall,wall,False
6619,c,c,wall,table,False
6620,c,c,table,wall,False
6621,c,c,wall,wall,False
6622,c,c,wall,door,False
6623,c,c,door,wall,False
6624,c,c,wall,wall,False
6625,c,c,wall,wall,False
6626,c,c,wall,table,False
6627,c,c,table,wall,False
6628,c,c,wall,table,False
6629,c,c,table,wall,False
6630,c,c,wall,wall,False
6631,c,c,wall,table,False
6632,c,c,table,wall,False
6633,c,c,wall,wall,False
6634,c,c,wall,wall,False
6635,c,c,wall,wall,False
6636,c,c,wall,door,False
6637,c,c,door,wall,False
6638,c,c,wall,wall,False
6639,c,c,wall,wall,False
6640,c,c,wall,wall,False
6641,c,c,wall,table,False
6642,c,c,table,wall,False
6643,c,c,wall,door,False
6644,c,c,door,wall,False
6645,c,c,wall,table,False
6646,c,c,table,door,False
6647,c,c,door,wall,False
6648,c,c,wall,table,False
6649,c,c,table,wall,False
6650,c,c,wall,wall,False
6651,c,c,wall,door,False
6652,c,c,door,wall,False
6653,c,c,wall,wall,False
6654,c,c,wall,wall,False
6655,c,c,wall,door,False
6656,c,c,door,wall,False
6657,c,c,wall,wall,False
6658,c,c,wall,wall,False
6659,c,c,wall,wall,False
6660,c,c,wall,table,False
6661,c,c,table,wall,False
6662,c,c,wall,wall,False
6663,c,c,wall,wall,False
6664,c,c,wall,table,False
6665,c,c,table,wall,False
6666,c,c,wall,door,False
6667,c,c,door,door,False
6668,c,c,door,wall,False
6669,c,c,wall,wall,False
6670,c,c,wall,door,False
6671,c,c,door,wall,False
6672,c,c,wall,wall,False
6673,c,c,wall,wall,False
6674,c,c,wall,door,False
6675,c,c,door,wall,False
6676,c,c,wall,table,False
6677,c,c,table,wall,False
6678,c,c,wall,table,False
6679,c,c,table,door,False
6680,c,c,door,wall,False
6681,c,c,wall,wall,False
6682,c,c,wall,wall,False
6683,c,c,wall,wall,False
6684,c,c,wall,wall,False
6685,c,c,wall,wall,False
6686,c,c,wall,door,False
6687,c,c,door,table,False
6688,c,c,table,wall,False
6689,c,c,wall,door,False
6690,c,c,door,table,False
6691,c,c,table,wall,False
6692,c,c,wall,wall,False
6693,c,c,wall,table,False
6694,c,c,table,wall,False
6695,c,c,wall,wall,False
6696,c,c,wall,wall,False
6697,c,c,wall,wall,False
6698,c,c,wall,wall,False
6699,c,c,wall,table,False
6700,c,c,table,wall,False
6701,c,c,wall,wall,False
6702,c,c,wall,wall,False
6703,c,c,wall,door,False
6704,c,a,door,door,True
6705,a,a,door,wall,False
6706,a,a,wall,door,False
6707,a,a,door,wall,False
6708,a,a,wall,door,False
6709,a,a,door,wall,False
6710,a,a,wall,door,False
6711,a,a,door,wall,False
6712,a,a,wall,wall,False
